"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","30","11","515","231","20.7","4","0.2","696.278","32.778","3986.12","3817.587"
"9","30","12","627","168","22.2","5","0.2","651.12","32.083","3752.084","3591.844"
"9","30","13","378","221","21.9","3.7","0.2","433.715","29.772","2511.286","2395.012"
"9","30","14","131","186","21.6","2.3","0.2","216.621","26.565","1232.13","1161.182"
"9","30","15","0","77","21.3","1","0.2","66.772","23.342","372.496","332.008"
"9","30","16","0","18","19.4","1","0.2","15.718","19.875","79.431","49.328"
"9","30","17","0","0","17.6","1","0.2","0","17.6","0","0"
"9","30","18","0","0","15.7","1","0.2","0","15.7","0","0"
"9","30","19","0","0","15.3","1","0.2","0","15.3","0","0"
"9","30","20","0","0","14.9","1","0.2","0","14.9","0","0"
"9","30","21","0","0","14.5","1","0.2","0","14.5","0","0"
"9","30","22","0","0","14","1","0.2","0","14","0","0"
"9","30","23","0","0","13.4","1","0.2","0","13.4","0","0"
"10","1","0","0","0","12.6","2","0.2","0","12.6","0","0"
"10","1","1","0","0","11.9","1","0.2","0","11.9","0","0"
"10","1","2","0","0","11.3","1","0.2","0","11.3","0","0"
"10","1","3","0","0","10.8","1","0.2","0","10.8","0","0"
"10","1","4","0","0","10.5","1","0.2","0","10.5","0","0"
"10","1","5","0","4","10.4","1","0.2","0","10.4","0","0"
"10","1","6","61","57","13.3","1","0.2","93.534","16.147","535.609","489.341"
"10","1","7","271","122","16.6","3","0.2","333.34","23.389","1996.834","1898.789"
"10","1","8","325","177","19.4","4","0.2","470.733","27.592","2774.67","2649.064"
"10","1","9","293","234","20.8","4","0.2","525.682","29.926","3046.913","2911.66"
"10","1","10","589","193","22","4","0.2","755.895","35.124","4301.767","4122.049"
"10","1","11","701","146","23.2","4","0.2","768.141","36.538","4348.993","4167.601"
"10","1","12","629","163","23.9","3","0.2","645.179","36.991","3648.685","3492.109"
"10","1","13","255","240","23.5","4","0.2","379.922","30.093","2185.989","2081.242"
"10","1","14","311","162","23.3","5","0.2","264.42","27.291","1496.313","1416.004"
"10","1","15","104","113","22.6","3","0.2","109.471","24.79","587.78","539.663"
"10","1","16","0","32","20.5","3","0.2","27.681","21.053","141.81","109.496"
"10","1","17","0","1","18.5","3","0.2","0","18.5","0","0"
"10","1","18","0","0","16.7","2","0.2","0","16.7","0","0"
"10","1","19","0","0","16","2","0.2","0","16","0","0"
"10","1","20","0","0","15.3","2","0.2","0","15.3","0","0"
"10","1","21","0","0","12.9","0","0.2","0","12.9","0","0"
"10","1","22","0","0","12.6","1","0.2","0","12.6","0","0"
"10","1","23","0","0","10.6","1","0.2","0","10.6","0","0"
"10","2","0","0","0","10.2","1","0.2","0","10.2","0","0"
"10","2","1","0","0","9.9","0","0.2","0","9.9","0","0"
"10","2","2","0","0","9.5","0","0.2","0","9.5","0","0"
"10","2","3","0","0","8.7","0","0.2","0","8.7","0","0"
"10","2","4","0","0","8.2","0","0.2","0","8.2","0","0"
"10","2","5","0","3","7.9","1","0.2","0","7.9","0","0"
"10","2","6","31","55","10","1","0.2","71.829","12.184","412.102","370.21"
"10","2","7","196","135","13.6","1","0.2","288.446","22.45","1724.168","1635.785"
"10","2","8","429","163","16.9","0","0.2","551.628","39.552","3113.647","2976.029"
"10","2","9","594","150","19.1","1","0.2","716.468","41.041","4005.572","3836.349"
"10","2","10","580","177","20.7","2","0.2","734.535","38.617","4125.353","3951.886"
"10","2","11","426","252","22","1","0.2","639.527","41.533","3532.082","3379.637"
"10","2","12","448","220","22.7","1","0.2","563.187","39.913","3135.59","2997.194"
"10","2","13","389","203","23","2","0.2","419.941","33.248","2400.426","2288.081"
"10","2","14","195","183","23.7","2","0.2","236.604","29.447","1329.088","1254.704"
"10","2","15","70","119","22.6","2","0.2","109.047","25.235","594.361","546.011"
"10","2","16","0","30","20.7","2","0.2","26.012","21.324","131.448","99.502"
"10","2","17","0","0","18.8","2","0.2","0","18.8","0","0"
"10","2","18","0","0","18","2","0.2","0","18","0","0"
"10","2","19","0","0","15.9","2","0.2","0","15.9","0","0"
"10","2","20","0","0","15.9","2","0.2","0","15.9","0","0"
"10","2","21","0","0","15.2","1","0.2","0","15.2","0","0"
"10","2","22","0","0","15","2","0.2","0","15","0","0"
"10","2","23","0","0","16.1","2","0.2","0","16.1","0","0"
"10","3","0","0","0","15.8","2","0.2","0","15.8","0","0"
"10","3","1","0","0","15.5","2","0.2","0","15.5","0","0"
"10","3","2","0","0","15.3","2","0.2","0","15.3","0","0"
"10","3","3","0","0","15","2","0.2","0","15","0","0"
"10","3","4","0","0","13.3","1","0.2","0","13.3","0","0"
"10","3","5","0","3","12.4","2","0.2","0","12.4","0","0"
"10","3","6","42","53","13.4","3","0.2","73.432","14.881","416.479","374.432"
"10","3","7","272","120","17.2","3","0.2","331.412","23.95","1980.871","1883.392"
"10","3","8","444","159","18.9","5","0.2","558.363","27.399","3308.666","3164.138"
"10","3","9","623","139","20.7","4","0.2","728.416","33.369","4201.596","4025.427"
"10","3","10","679","144","22.6","5","0.2","785.681","34.531","4491.569","4305.126"
"10","3","11","530","212","23.3","5","0.2","684.073","33.676","3909.035","3743.234"
"10","3","12","518","201","23.9","5","0.2","593.653","32.909","3406.216","3258.231"
"10","3","13","542","160","24.6","6","0.2","470.469","30.951","2728.632","2604.657"
"10","3","14","464","129","24.9","7","0.2","291.207","28.404","1631.95","1546.834"
"10","3","15","227","104","24.3","6","0.2","117.728","25.839","595.671","547.275"
"10","3","16","0","33","22.3","4.5","0.2","28.154","22.747","140.08","107.828"
"10","3","17","0","0","20.3","3","0.2","0","20.3","0","0"
"10","3","18","0","0","19.2","3","0.2","0","19.2","0","0"
"10","3","19","0","0","18","2","0.2","0","18","0","0"
"10","3","20","0","0","18.1","3","0.2","0","18.1","0","0"
"10","3","21","0","0","16.9","3","0.2","0","16.9","0","0"
"10","3","22","0","0","17.2","2","0.2","0","17.2","0","0"
"10","3","23","0","0","17.1","2","0.2","0","17.1","0","0"
"10","4","0","0","0","17.1","2","0.2","0","17.1","0","0"
"10","4","1","0","0","16.5","2","0.2","0","16.5","0","0"
"10","4","2","0","0","16.3","2","0.2","0","16.3","0","0"
"10","4","3","0","0","15.3","2","0.2","0","15.3","0","0"
"10","4","4","0","0","14.9","2","0.2","0","14.9","0","0"
"10","4","5","0","2","14.6","2","0.2","0","14.6","0","0"
"10","4","6","0","41","16.1","0","0.2","37.939","17.642","205.322","170.757"
"10","4","7","67","121","18.1","1","0.2","173.484","23.416","1011.967","948.82"
"10","4","8","209","191","22","5","0.2","380.477","27.784","2228.139","2121.898"
"10","4","9","147","257","22.5","5","0.2","409.595","28.71","2368.283","2257.076"
"10","4","10","285","273","24","5","0.2","555.859","32.425","3178.362","3038.45"
"10","4","11","411","251","24.9","5.5","0.2","611.8","33.626","3489.112","3338.19"
"10","4","12","514","202","25.9","6","0.2","589.967","33.852","3373.402","3226.58"
"10","4","13","480","173","26.2","4","0.2","446.088","33.955","2552.535","2434.799"
"10","4","14","372","144","25.7","4","0.2","269.708","30.351","1500.314","1419.863"
"10","4","15","190","105","24.6","3","0.2","112.6","26.824","574.315","526.675"
"10","4","16","0","29","22.1","2.5","0.2","24.987","22.639","121.553","89.957"
"10","4","17","0","0","19.6","2","0.2","0","19.6","0","0"
"10","4","18","0","0","17.7","2","0.2","0","17.7","0","0"
"10","4","19","0","0","14.8","4","0.2","0","14.8","0","0"
"10","4","20","0","0","13.1","3","0.2","0","13.1","0","0"
"10","4","21","0","0","12","4","0.2","0","12","0","0"
"10","4","22","0","0","11.2","5","0.2","0","11.2","0","0"
"10","4","23","0","0","10.8","4","0.2","0","10.8","0","0"
"10","5","0","0","0","10.7","1","0.2","0","10.7","0","0"
"10","5","1","0","0","10","2","0.2","0","10","0","0"
"10","5","2","0","0","10.1","1","0.2","0","10.1","0","0"
"10","5","3","0","0","9.5","1","0.2","0","9.5","0","0"
"10","5","4","0","0","9.4","1","0.2","0","9.4","0","0"
"10","5","5","0","1","9.4","1","0.2","0","9.4","0","0"
"10","5","6","0","25","10.4","4","0.2","21.854","10.776","118.683","87.189"
"10","5","7","0","89","11.3","3","0.2","82.629","12.977","485.946","441.438"
"10","5","8","4","157","12.4","4","0.2","152.037","15.037","902.414","843.149"
"10","5","9","8","210","13.4","3","0.2","205.93","17.565","1213.516","1143.227"
"10","5","10","27","233","14","3","0.2","241.94","18.89","1420.97","1343.33"
"10","5","11","28","241","14.6","1","0.2","257.778","22.451","1493.726","1413.508"
"10","5","12","26","226","14.5","1","0.2","224.687","21.347","1304.858","1231.333"
"10","5","13","5","198","14.4","1","0.2","180.293","19.9","1049.641","985.159"
"10","5","14","3","139","14","1","0.2","123.06","17.761","717.971","665.241"
"10","5","15","0","70","13.8","1","0.2","60.667","15.655","347.86","308.244"
"10","5","16","0","12","13.2","2","0.2","10.469","13.447","49.832","20.777"
"10","5","17","0","0","12.5","3","0.2","0","12.5","0","0"
"10","5","18","0","0","11.9","4","0.2","0","11.9","0","0"
"10","5","19","0","0","11.5","3","0.2","0","11.5","0","0"
"10","5","20","0","0","11.2","1","0.2","0","11.2","0","0"
"10","5","21","0","0","11","3","0.2","0","11","0","0"
"10","5","22","0","0","11","3","0.2","0","11","0","0"
"10","5","23","0","0","11.1","2","0.2","0","11.1","0","0"
"10","6","0","0","0","11.2","1","0.2","0","11.2","0","0"
"10","6","1","0","0","11.3","0","0.2","0","11.3","0","0"
"10","6","2","0","0","11.4","1","0.2","0","11.4","0","0"
"10","6","3","0","0","11","1","0.2","0","11","0","0"
"10","6","4","0","0","10.5","1","0.2","0","10.5","0","0"
"10","6","5","0","1","10.2","2","0.2","0","10.2","0","0"
"10","6","6","0","24","10.2","1","0.2","20.978","10.836","113.365","82.059"
"10","6","7","0","88","10.3","4","0.2","81.796","11.721","483.295","438.881"
"10","6","8","4","155","10.2","3","0.2","150.185","13.244","897.612","838.517"
"10","6","9","8","208","10.8","3","0.2","204.116","14.929","1215.291","1144.939"
"10","6","10","27","231","10.8","2.5","0.2","240.076","16.099","1425.499","1347.698"
"10","6","11","28","239","10.8","2","0.2","255.88","17.017","1514.573","1433.617"
"10","6","12","26","224","10.7","3","0.2","222.844","15.205","1325.633","1251.371"
"10","6","13","14","191","11","3","0.2","178.885","14.621","1064.188","999.19"
"10","6","14","2","137","11.4","2","0.2","120.962","14.349","715.352","662.715"
"10","6","15","0","68","11","3","0.2","58.954","12.196","342.417","302.995"
"10","6","16","0","11","10.9","2","0.2","9.595","11.124","44.427","15.564"
"10","6","17","0","0","10.8","1","0.2","0","10.8","0","0"
"10","6","18","0","0","10.5","1","0.2","0","10.5","0","0"
"10","6","19","0","0","9.8","1","0.2","0","9.8","0","0"
"10","6","20","0","0","8.8","1","0.2","0","8.8","0","0"
"10","6","21","0","0","8.4","1","0.2","0","8.4","0","0"
"10","6","22","0","0","7.6","1","0.2","0","7.6","0","0"
"10","6","23","0","0","6.6","1","0.2","0","6.6","0","0"
"10","7","0","0","0","5.4","0","0.2","0","5.4","0","0"
"10","7","1","0","0","6.4","1","0.2","0","6.4","0","0"
"10","7","2","0","0","6.1","1","0.2","0","6.1","0","0"
"10","7","3","0","0","6.7","1","0.2","0","6.7","0","0"
"10","7","4","0","0","6.9","1","0.2","0","6.9","0","0"
"10","7","5","0","1","7.2","1","0.2","0","7.2","0","0"
"10","7","6","0","30","8","1","0.2","26.255","8.795","144.147","111.751"
"10","7","7","11","109","9.4","1","0.2","113.52","12.874","676.938","625.662"
"10","7","8","12","196","10.9","3","0.2","203.489","15.025","1220.812","1150.265"
"10","7","9","232","252","12.1","5","0.2","477.671","19.349","2880.076","2750.734"
"10","7","10","415","233","14.1","4","0.2","636.427","25.147","3760.429","3599.893"
"10","7","11","549","196","14.7","4","0.2","676.052","26.438","3980.098","3811.778"
"10","7","12","103","251","14.9","3","0.2","313.749","21.25","1848.129","1755.353"
"10","7","13","84","241","15.2","2.5","0.2","270.691","21.188","1595.068","1511.259"
"10","7","14","71","184","15.5","2","0.2","188.427","20.085","1098.659","1032.44"
"10","7","15","11","91","14.2","2","0.2","78.766","16.117","451.71","408.415"
"10","7","16","0","13","13","2","0.2","11.347","13.261","49.738","20.686"
"10","7","17","0","0","12.1","1","0.2","0","12.1","0","0"
"10","7","18","0","0","10.6","2","0.2","0","10.6","0","0"
"10","7","19","0","0","10.3","1","0.2","0","10.3","0","0"
"10","7","20","0","0","8.6","1","0.2","0","8.6","0","0"
"10","7","21","0","0","6.8","0","0.2","0","6.8","0","0"
"10","7","22","0","0","6.4","0","0.2","0","6.4","0","0"
"10","7","23","0","0","6.6","1","0.2","0","6.6","0","0"
"10","8","0","0","0","5.5","0","0.2","0","5.5","0","0"
"10","8","1","0","0","5.1","1","0.2","0","5.1","0","0"
"10","8","2","0","0","7.7","3","0.2","0","7.7","0","0"
"10","8","3","0","0","6.4","1","0.2","0","6.4","0","0"
"10","8","4","0","0","4.4","0","0.2","0","4.4","0","0"
"10","8","5","0","1","3.4","0","0.2","0","3.4","0","0"
"10","8","6","18","44","4.6","0","0.2","54.064","6.791","307.982","269.779"
"10","8","7","141","123","7.8","1","0.2","237.952","15.097","1452.79","1374.023"
"10","8","8","304","168","10.6","1","0.2","440.631","24.112","2634.439","2513.801"
"10","8","9","447","197","12.3","1","0.2","626.696","31.489","3635.468","3479.359"
"10","8","10","601","174","13.7","1","0.2","738.721","36.306","4196.784","4020.787"
"10","8","11","293","272","14.9","3","0.2","533.216","25.702","3128.513","2990.368"
"10","8","12","408","226","14.8","3","0.2","522.435","25.397","3082.449","2945.937"
"10","8","13","150","228","14.4","3","0.2","299.641","20.476","1780.533","1690.152"
"10","8","14","141","181","15.1","3","0.2","212.054","19.385","1237.233","1166.104"
"10","8","15","21","93","13.7","2","0.2","80.704","15.66","460.869","417.25"
"10","8","16","0","17","11.8","1","0.2","14.86","12.216","61.142","31.686"
"10","8","17","0","0","11.4","2","0.2","0","11.4","0","0"
"10","8","18","0","0","10.1","1","0.2","0","10.1","0","0"
"10","8","19","0","0","9.3","2","0.2","0","9.3","0","0"
"10","8","20","0","0","7.8","1","0.2","0","7.8","0","0"
"10","8","21","0","0","7.8","1","0.2","0","7.8","0","0"
"10","8","22","0","0","7.1","1","0.2","0","7.1","0","0"
"10","8","23","0","0","6.4","1","0.2","0","6.4","0","0"
"10","9","0","0","0","5.3","1","0.2","0","5.3","0","0"
"10","9","1","0","0","5.6","1","0.2","0","5.6","0","0"
"10","9","2","0","0","6.7","1","0.2","0","6.7","0","0"
"10","9","3","0","0","6.7","2","0.2","0","6.7","0","0"
"10","9","4","0","0","6.5","2","0.2","0","6.5","0","0"
"10","9","5","0","1","6.9","2","0.2","0","6.9","0","0"
"10","9","6","0","27","7.4","3","0.2","23.621","7.873","128.62","96.773"
"10","9","7","116","113","8.4","4","0.2","208.308","12.027","1280.908","1208.231"
"10","9","8","43","178","10.2","4","0.2","221.269","14.043","1340.204","1265.426"
"10","9","9","57","238","11.9","4","0.2","296.546","17.041","1777.392","1687.123"
"10","9","10","19","266","12.9","5","0.2","270.829","16.996","1608.197","1523.923"
"10","9","11","10","243","14","6","0.2","234.239","17.145","1382.036","1305.776"
"10","9","12","19","221","14.2","5","0.2","215.3","17.457","1269.306","1197.041"
"10","9","13","14","183","14.1","5","0.2","171.653","16.7","1012.876","949.697"
"10","9","14","1","129","14","3","0.2","113.636","16.305","665.953","615.067"
"10","9","15","0","60","13.5","2","0.2","52.163","14.771","297.626","259.791"
"10","9","16","0","9","13.3","3","0.2","7.848","13.438","27.218","0"
"10","9","17","0","0","13.4","4","0.2","0","13.4","0","0"
"10","9","18","0","0","12.6","3","0.2","0","12.6","0","0"
"10","9","19","0","0","12.7","4","0.2","0","12.7","0","0"
"10","9","20","0","0","12.4","4","0.2","0","12.4","0","0"
"10","9","21","0","0","11.8","3","0.2","0","11.8","0","0"
"10","9","22","0","0","11.2","3","0.2","0","11.2","0","0"
"10","9","23","0","0","11.1","4","0.2","0","11.1","0","0"
"10","10","0","0","0","11.1","5","0.2","0","11.1","0","0"
"10","10","1","0","0","11","4","0.2","0","11","0","0"
"10","10","2","0","0","11.4","4","0.2","0","11.4","0","0"
"10","10","3","0","0","11.2","4","0.2","0","11.2","0","0"
"10","10","4","0","0","11.5","4","0.2","0","11.5","0","0"
"10","10","5","0","0","11.8","5","0.2","0","11.8","0","0"
"10","10","6","0","19","11.8","4","0.2","16.596","12.084","86.847","56.48"
"10","10","7","0","80","12.1","2","0.2","74.055","13.907","431.76","389.172"
"10","10","8","2","146","12.4","1","0.2","140.093","16.681","824.837","768.321"
"10","10","9","8","199","8.8","5","0.2","195.785","11.764","1180.18","1111.073"
"10","10","10","26","222","9.2","3","0.2","230.712","13.865","1382.142","1305.878"
"10","10","11","88","269","9.7","3","0.2","338.146","16.541","2028.169","1929.013"
"10","10","12","18","218","9.5","2","0.2","211.813","14.65","1262.17","1190.157"
"10","10","13","13","181","9.4","2","0.2","169.323","13.523","1011.49","948.36"
"10","10","14","0","126","9.5","2","0.2","110.679","12.199","659.05","608.408"
"10","10","15","0","58","9.6","2","0.2","50.45","10.829","292.063","254.425"
"10","10","16","0","8","9.3","2","0.2","6.975","9.445","23.761","0"
"10","10","17","0","0","9","1","0.2","0","9","0","0"
"10","10","18","0","0","9.2","3","0.2","0","9.2","0","0"
"10","10","19","0","0","9.2","2","0.2","0","9.2","0","0"
"10","10","20","0","0","9.1","2","0.2","0","9.1","0","0"
"10","10","21","0","0","9.3","1","0.2","0","9.3","0","0"
"10","10","22","0","0","9.3","2","0.2","0","9.3","0","0"
"10","10","23","0","0","10.1","2","0.2","0","10.1","0","0"
"10","11","0","0","0","9.9","1","0.2","0","9.9","0","0"
"10","11","1","0","0","9.7","0","0.2","0","9.7","0","0"
"10","11","2","0","0","8.6","1","0.2","0","8.6","0","0"
"10","11","3","0","0","9.5","1","0.2","0","9.5","0","0"
"10","11","4","0","0","9.8","1","0.2","0","9.8","0","0"
"10","11","5","0","0","9.2","2","0.2","0","9.2","0","0"
"10","11","6","0","24","9.5","3","0.2","20.988","9.919","111.469","80.23"
"10","11","7","7","100","9.9","1","0.2","102.06","13.022","605.2","556.466"
"10","11","8","11","184","10.8","1","0.2","190.996","16.639","1137.804","1070.198"
"10","11","9","55","232","11.8","1","0.2","288.576","20.612","1706.162","1618.417"
"10","11","10","51","275","14","1","0.2","325.988","23.941","1898.547","1803.985"
"10","11","11","79","269","15.3","1","0.2","331.044","25.396","1918.337","1823.074"
"10","11","12","50","265","16.3","2","0.2","291.389","23.389","1697.08","1609.657"
"10","11","13","45","217","16.4","2","0.2","226.198","21.91","1322.374","1248.228"
"10","11","14","23","152","16.9","0","0.2","141.334","22.682","811.194","755.161"
"10","11","15","8","85","16.6","2","0.2","72.973","18.375","412.752","370.838"
"10","11","16","0","8","16.1","2","0.2","6.976","16.245","22.942","0"
"10","11","17","0","0","15.8","2","0.2","0","15.8","0","0"
"10","11","18","0","0","15.9","3","0.2","0","15.9","0","0"
